,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
MATR3,1.0,3.678447752668581,1.0855616364999485,1.067455211659359,0.3874810377574633,1.7545366866358043,0.6009149646667755,2.7779862498286407,0.39076854368494274,1.4131620907012385,-3.0501522668210255,-0.34403185922971824,-0.1597386172668503,-0.10961655965060087,0.08562874407177366,0.28824201852372583,-0.10700160227453819,0.01769635222421867,0.0019051800874944282,-0.04971464018380939
A1CF,1.0,3.139200232317691,0.3124264523183173,1.059398855817294,0.361810359809163,2.8681568691953054,0.7115719051990014,0.7690659617156353,0.4255867211884417,0.6404305465990097,-3.103192159139174,-0.02966269408170922,-0.04501994921179339,0.004439085430280669,0.03705814892903255,-0.09263157094201627,0.012327375622278902,0.046376409986627565,-0.0058494360072861035,0.009716681463313738
ATP6V0A1,1.0,4.924577500634254,1.0672878446805352,1.0408870265757744,0.7903241654289055,1.8314435931362751,0.9156024808588505,1.3289753427275908,0.703334809738469,0.283370572481081,-3.0895268040287815,0.025164265554226985,-0.11833179534394897,-0.10863216959952707,-0.06278154296824831,-0.08068500906060848,-0.0535563321258249,-0.029088150211696053,-0.037878902710469294,-0.046252442886525726
ATG9A,3.0,4.067650029182867,6.610550387319927,1.0384317928317521,0.38090666937325734,4.467474927887789,0.5325102872425352,3.033867657513444,2.527667816434647,0.9603657981019493,-3.0841314268546753,0.001822361833370397,-0.04592709809042814,-0.10036797987650214,-0.10731329709075944,-0.06344701455127835,-0.04497649021169618,-0.016358401289675157,-0.028995973254838048,0.03410541284546599
SNRPB2,1.0,4.494120581268323,1.0829200659209213,1.0247474611287546,0.7735805513513974,2.89592279384489,0.5478454142853368,0.9280443896970196,1.4533709797282734,0.2957254554180698,-3.0360215296223525,-0.9406218816730171,-0.539265672234561,0.060227586858500395,0.886598742953656,0.9120316267844726,-0.5881419691299513,0.45424876442804746,7.953263274543586E-4,-0.42628812068836636
METTL14,1.0,3.566583961672703,0.8208505196388513,1.0208979851974587,0.6343997120919931,0.4946871917780791,2.6801239332608504,0.5651437902596248,0.3107000222449403,0.9252398374827776,-3.0915384718737164,-0.2522484111279129,-0.1486254537389075,0.0443481809431543,0.22839735677415746,0.146232418718116,-0.12041200645234543,0.24782169686147276,-0.027611168587729742,-0.03174398760915295
NCAPH2,1.0,3.537899267152726,0.3393906226229789,1.0072344674456664,0.2650482339131127,0.37432750148133637,1.3098305102435583,0.8626142356660299,0.4178002309262831,0.19388727184642063,-3.0924011603948514,-0.11209990437015685,-0.046046371582748935,-0.026740401609605068,-0.11372150688954966,-0.014115156184867179,-0.03868489078673732,-0.003241772797647534,0.009802352882288971,-0.006668632681750157
RNF138,1.0,3.478158231979784,0.25080495778032763,1.0031076115032371,0.6286550169179017,1.6888609417110079,0.09746409177280382,0.824894259112984,0.9628126290628867,1.6470462139264959,-3.098640495926087,-0.06020972165059656,-0.04434119260644836,-0.02790683583117724,-0.05980279734701348,-0.03172183837658749,0.16530943027663136,0.09241727802923277,-0.043271003606881527,0.007944315225194508
DPH5,2.0,4.36610812844635,0.3375538392116355,0.9978339382434923,0.6810814464059822,4.5066813917678985,2.1520388704407565,1.5022274772759956,1.3521282346937675,0.4200353233251454,-3.1042713639744144,-0.015856258206745077,-0.10785855217574042,-0.03540990356129616,0.041535327268472234,-0.07087150297181112,0.07435594934229199,-0.021695191526886395,-0.0030860490731373503,0.011965481508871438
MET,1.0,3.2325737748198726,0.3405687318041349,0.9977907270119852,0.7399047503362893,0.7570612299704194,0.8142029525538006,0.142993346636589,0.9291866402972846,0.47018408719024873,-2.9038940606388577,0.8661872255392106,1.1436268704797636,-0.7531249177597505,0.4802927013161415,0.6152915279812928,-0.011430813641089605,-0.1271284085000412,0.02572354283303304,-0.21107946353191415
AP1S1,1.0,3.190892661989328,0.7490435606681066,0.9954636821486771,0.6396906556579413,0.3099368876150937,0.38736446428155125,0.1636885461245267,0.738000051348173,1.0271879101880244,-3.0536132968151666,0.2732932560049039,-0.1134721526460395,-0.3527554425549215,-0.14142362038519865,0.06489486528777175,-0.2823586311473632,0.038257935242555156,-0.4309144779590528,0.4347570553668161
EMC4,2.0,4.56835709713538,0.35237256352266094,0.9829666607012196,1.3424183378991017,2.179654018745062,0.33194971943826146,3.1629294888974715,0.7951477630717848,0.554562660924687,-3.1060664774596707,5.455826863950764E-5,-0.08619329721877281,-0.02600961114823224,0.027288617168570464,-0.10945860910117224,0.05094033858504503,0.056303901623122966,-0.016292856116380396,-0.015895737978951524
TSNAXIP1,1.0,3.2522024111786365,0.9445834401595112,0.9447746161461804,0.2723692907742387,0.2961929347256714,0.3396753561105395,0.24041524568102257,0.5422694517540017,0.1535662790143764,-3.1054720741900295,-0.01079381937121724,-0.07289148292757364,-0.02342452998247426,0.01899638164821636,-0.08605477751875328,0.028550018375462984,0.043515125761309545,-0.01731649303976879,-0.0038040481333745805
MMGT1,2.0,4.7812290884648485,0.9605065648740665,0.9439722419136382,1.2013700686170055,3.5972229303896524,0.6033125640075294,2.194859504258902,1.7155467059891472,0.9631872468438027,-3.105960200578046,1.0123671521852369E-4,-0.08462901332981561,-0.02757496512729498,0.01717341571526054,-0.09886489327891848,0.04585614581250977,0.04590002252026534,-0.02308805342074613,-0.014556706905443674
SUPT20H,3.0,3.7612159758262664,0.8803153081759496,0.9357292470259938,1.8787356947704186,4.129046258542382,0.49138948957058753,6.610550387319927,1.4556218560421879,3.03637641680009,-3.0785908045811095,-0.19970944643856514,0.10448558811943884,0.12330962607681789,0.030753940885586636,-0.10595266607630957,-0.08522109460201047,0.05717335050902833,-0.036881989845624776,0.1081476219462398
DYRK1A,4.0,6.47254475262571,0.33760108159242186,0.9329663601577378,0.36906388093580855,6.610479534153622,0.14373041194242236,5.911580382983908,2.1038597485579804,6.965814377792746,-3.068947554287671,-0.19565451367993172,0.12496095622718778,0.08582626792600641,-0.04612510074973038,0.019275163605400065,-0.08922597362386492,-0.02184342781065428,0.12301297638936955,0.015760219069216277
VAC14,1.0,3.1710553509312502,0.23981131437418385,0.9327431107618503,0.3771334709820064,0.5991685508837747,0.2593215747725451,0.7788727782575628,0.2431585821298115,0.3001502234716112,-3.089731801048094,0.030859463431141425,-0.11204424217872379,0.011847561355631885,0.017394834226216148,0.02258103112142844,0.05108249810485219,0.014840830060890596,-0.047945443663492945,0.04652190544468446
LRRC59,1.0,3.6649459889638774,0.3565374532968395,0.9314431049276369,1.5506759069012732,0.4360208296204907,0.7910214827237465,0.28907067955580584,0.8228099195103906,0.7459211894482773,-3.0881676393181086,0.028791105093943132,-0.04415423071742265,-0.08629905685792492,-0.03258430270785188,-0.025345613228816975,0.006401840098102035,-0.05314260458813332,-0.014855733896507399,-0.012223618949260155
ATP6V0A4,1.0,4.068930599961188,0.46329008577132674,0.925329811075993,0.5517575873655609,0.24228520066715903,0.19682977733359672,0.6080949931328434,0.3341939470585941,0.36223893273323005,-3.0911916524775567,0.02361154411517691,-0.10946700503212921,-0.10107183332688173,-0.038920151134798284,-0.08056754640719495,-0.03834790897316433,-0.021008325281259444,-0.04072799482903441,-0.04205387205609333
CACNA2D1,1.0,4.810610782438793,0.9799288964661589,0.9172146296835498,1.5665502062384038,0.3881705205016262,0.22145082869385027,0.40226094816041547,0.4189382601973162,0.3713430175308841,-3.064285523399373,0.2515962806013152,-0.13677218542784594,0.22241634151539502,-0.13311792750404505,0.21668733906152618,9.298343771934246E-4,-0.27703829952950304,0.20804345057942228,-0.16234042362150145
FBXW7,2.0,3.4179054362077794,0.7570115878052052,0.9118993653573403,0.5067092856939754,2.804515476966236,0.7277637596499743,1.2224136997400266,1.5005466196866628,7.4010507286504,-2.9677654861907627,-0.4915783136132372,0.4621432166532058,-0.03560773282810942,-0.9151088610297995,0.6084295958111218,1.0935434851084633,0.29235851804165586,0.025177709642573178,-0.14437177187559128
SLIT2,1.0,4.238180503110786,1.3678566471062843,0.9096713931765777,0.5485820270107385,0.767080088306507,0.35990632154698093,1.4784565895684945,0.9971862207753267,0.5540437466600607,-3.067880231069871,0.2725533802803301,0.10254902487453339,-0.2740786103466004,0.10488065376534936,0.10230192800130809,-0.06468440203318186,0.12136596227177357,0.2770276756917925,-0.01847814382746957
ZNF670,1.0,3.3140333392526826,1.9125380338281808,0.9061932243848255,0.49149721485500525,0.9901668213914372,2.5519278109349135,1.2473754373732338,0.3667436935335999,0.7134093678971026,-3.0962876019183696,-0.026845086041557525,0.05289477054333878,0.01670128612887902,0.1004941572937702,-0.23852713574245368,0.06188004492796685,-0.14207564851265378,-0.35673755353357656,-0.41455398115869496
ASB10,1.0,3.1165554252209953,0.5426177535696185,0.8957177929055616,0.7030716806895816,0.9104127813271953,0.5244740849607193,0.11741285529581304,0.28418879064964253,0.6582101897793035,-3.0892055731041825,-0.16215730452529203,-0.036753477615054084,-0.028886379448528572,-0.16964690985886535,0.10054232697869397,0.422375138306943,0.3376553999869588,-0.1262896889697652,-0.06544101773868985
ARIH1,1.0,5.271966624504717,0.14831979539952167,0.8895113001633306,0.6412658728019891,2.625820090345362,0.8400720471040154,1.8230988136086528,1.0252304782861124,1.9382858408918888,-3.061748840334721,-0.05930138811522152,-0.025746881129483153,0.0449337903529159,0.04738355485631201,0.14185245686036563,0.3370613913922937,-0.21165243454438382,-0.21023069311006914,-0.29239893732570227
GSK3B,2.0,4.570239528618244,2.0001563741625237,0.8815038000882122,0.6941544181415462,3.8615394052742977,1.070846841623525,0.25298459870539963,1.554380230894896,0.5623774963909647,-2.795578451652104,-0.09493853203072776,0.7862754177457915,0.18519188517999766,-1.0580779942368457,0.9563743214823259,0.11140381335720846,-0.35604244257750006,0.6696677253187671,-0.1692404456724207
MTMR9,3.0,7.237507697427319,3.496945109231981,0.8769000447444257,0.6407338353932516,2.08855473314823,0.30773487868270893,6.610550387319927,0.9885564379779253,0.5726986399322672,-3.104237939016499,0.04359323299347675,-0.06409467007380129,-0.03703718040245329,0.04433848384557573,-0.048158255399731,0.039214830436235575,0.05441726964289636,-0.02721046637618622,0.021377223546611503
ATG13,1.0,3.5239602188810086,0.7992862660359866,0.8739985432123255,0.3732696614200332,2.86973057619463,0.47143035998710847,0.5028076417464963,0.13396681231049598,0.4005888106041413,-3.0497959125729617,0.14941366756093705,-0.17763388258493532,0.0519368259455218,-0.31662506245875227,0.06038968600242841,-0.07969241690482823,-0.21939514138961141,0.0060278016630977245,-0.09450751666224796
CASP9,2.0,5.228564571975238,0.17467126859471152,0.8511506570407795,2.2188911642705333,0.24765955849818916,0.11827876705705281,6.610550387319927,0.8069310839947272,1.0808115108186551,-3.0501791718254956,-0.012431971092371671,0.18066979221936744,-0.11415386269911576,-0.1657046640101861,0.15239197845122732,0.18455227644152591,-0.09935125512989104,0.053624636591216454,-0.13674713936203844
ODC1,1.0,4.842476649429675,0.11270910571234026,0.8299437427491998,1.212957726351698,0.4625839157264645,0.4908109235266329,0.2950691412051221,0.49310279144942926,1.2531739653949086,-3.0612329199015327,-0.1985811108166261,0.15748049381701582,-0.026070045662204555,-0.4865230201164595,0.2730167914026607,0.4915223998925659,0.11174961025573979,0.025024179923917412,-0.1859392950201269
PAK2,1.0,4.214577879881816,1.7316560860489354,0.821541063547799,0.3500715569112503,0.7864025632526408,0.3724600508010394,0.6647427435654681,0.4640985457733164,0.5947783103443554,-2.927547979484074,0.48408293466449837,0.7245832615353063,-0.5652494470098358,-0.2648836967587286,0.7855473570714234,0.4209821806613678,0.09908878404524432,0.7103343616682151,-0.16660879713226656
AP1M1,2.0,4.7548639888397455,2.527521471076104,0.7965863199035473,0.6218202096190498,1.1528902591627614,0.2752409394003243,5.765457408688471,0.5758046334330994,0.1910696605696891,-3.0519673669273666,0.3076183436881405,-0.05209235294285695,-0.33236760422546746,-0.1032281537839324,0.1134908553237765,-0.2401375463890603,0.06298467537667986,-0.3814233841787726,0.44581707198868326
CLCN5,1.0,8.211145253717387,0.6209302802072536,0.7811495223423218,0.6075492753439675,0.5849932460461724,0.5146051267509877,0.5002716888498274,0.49660430967755337,0.39446882265526223,-3.106158803553029,0.002816567966609758,-0.09185094719448975,-0.05027205187659181,-0.005631691543711463,-0.09269860457111169,9.905719687282133E-4,0.03254972808535004,-0.03032422853175842,-0.007529780215483302
NCOA7,1.0,3.7380808933754746,0.5192171974385207,0.7662933457136181,0.22001411688148395,2.2270844789352924,1.177021645115485,0.2908403231089666,0.6011575969707298,0.8426859545587034,-3.096703081123702,-0.046406135714541275,0.03323327169928864,0.046470149427507025,0.02832526007837216,-0.1271244838259348,-0.0074659257354952185,6.333827458196401E-4,-0.01577440015156107,0.024198527078451503
YTHDF2,1.0,3.4260804885428966,0.7850502393845529,0.7620041072281486,0.1667763671669388,0.9310353340555533,0.8347853600896706,0.3132743789254579,0.45736127268483745,1.072270191441237,-3.1056945200015136,-0.014132216351324473,-0.08857185692501326,-0.024172610279281838,0.028175818371207976,-0.08762153780989004,0.03277091505868171,0.04378701028682929,-0.019074547043366915,-0.02046866984974759
ELAVL1,4.0,4.330509032696439,0.9822990287758832,0.7473411104993807,0.1335236214735024,6.610479534153622,0.19403722756197705,3.4411714751829883,0.15538615794028052,4.695720506458037,-3.0110857324545326,-0.8874485911951799,-0.39242987798251006,0.12124188435477425,0.7870152643230881,1.0020580802237238,-0.6435164471547086,0.2964729604940679,0.061510504474693396,-0.4722346004340606
RABGGTB,3.0,4.40549830270565,4.651519896512011,0.7456211301051067,0.20112846600936113,5.331735255325439,0.2603011036492812,1.2314950929514201,0.4464324973460147,0.6979715529588598,-3.0805766649670354,0.1061414018891157,-0.19807774044521465,-0.2904223950993082,-0.17123752477134083,-0.1498972127454795,-0.18124658586820158,0.019542767043364693,-0.026865473691234154,0.16418929821752842
LRPPRC,1.0,3.429608936651932,0.850442208138421,0.7343097443149345,0.21211464905907543,0.4867291155344844,1.6300053383915718,0.1873874128922414,0.4269890743266136,0.17598585104088788,-3.0475508360717725,-0.12327984894021869,0.10251040615770883,-0.022905106109296372,0.09817335340171426,-0.06159587537033127,0.0814073921154434,-0.21975621485389887,-0.10130228114192942,-0.03989733312686816
ALG9,1.0,3.8255458994675635,0.8103974074784189,0.7293910291768217,0.26901596150447527,0.35722891079024643,0.6137686494204747,1.003190727971534,0.781018351215074,2.3639687667987417,-3.1068298014180837,-0.0034618780429201707,-0.0855998202093283,-0.025499004297138875,0.028093665597261147,-0.09131937815205564,0.050173849637832106,0.036364106357734176,-0.019360186265663628,0.0018534370405406154
MRPS25,1.0,3.5781927927911044,1.3559555071852512,0.7062618822164761,1.8883343040604814,1.7318200016885121,0.8885022511919698,0.31663771713971556,0.7236531037469667,0.1021601927217102,-3.0937565031687306,-0.03197257753203285,-0.23414391410376176,-0.05080246795755833,0.12046402363586498,-0.34176135949866965,0.20351154052673182,0.11821966009807383,-0.11012369265182098,-0.06912827178409238
HIF1A,1.0,3.996735561692201,0.9880491339406016,0.688564031710839,0.5746451423344849,0.9896152285016228,0.565048063912247,1.4917262198446428,1.3016471320989258,0.44925007149548696,-2.8352858688108467,-0.32428161130951283,1.3588564398305876,0.4229601876546276,-0.6331611834824499,0.5279007611405381,0.38243175620971087,-0.2536054294023989,0.18352056273868958,0.19598841116189336
DFFB,1.0,6.447616591850778,0.34273374704625115,0.6625607067307688,1.0816288653064212,0.47704743093258306,0.9650107837123154,0.8671322116809157,0.39729989627815254,0.8348456182954742,-3.081706616694286,-0.12756446877402347,0.049441226084901854,0.044413569701352636,0.003908969470653052,-0.05822361740185563,-0.08673209848046026,-0.041172087832071574,0.016052673072778065,-0.00832455364286717
HNRNPA0,1.0,3.4990629813438687,0.13357678050028832,0.6537057179586545,0.7975116829399065,1.0582401861853046,1.6131444708152758,0.2668589319002158,1.728320994025576,0.2627440795514666,-3.034618422416218,-0.8973803000252196,-0.4778947856625198,0.07352783344595167,0.8855160103604983,0.8712602949272871,-0.5863592861436696,0.41878709187252133,0.010371413434311982,-0.43709260531980915
ROR2,1.0,4.248859891347467,0.7147353195188464,0.6528847451585956,1.3483053407723535,0.4200907047518264,0.45091086902387606,0.28899463651445184,0.18040342589290073,0.3805719908038189,-3.042144768299613,0.3231145258730193,0.11129991263989847,0.08087720326767855,-0.16207557026975014,0.30858622138544156,0.03739722462609307,-0.053758328171892876,0.11516550323888385,0.20215395048541276
