,pathogen-count,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
CUL5,2.0,-3.0112261321713825,-0.427620530719791,0.2340517249192068,-0.17814328778719274,-0.7057393861149106,0.6683526751430026,1.014511800532973,0.45620154172040867,-0.2728081127656354,-0.3831864974409906
INPP5D,1.0,-3.011942807692616,0.6774398703957141,0.6546227214265944,-0.5264911995261149,0.4936642939264745,0.42932843060813536,-0.027781119969892864,-0.045197421335221165,-0.45874978611919554,-0.10875147015457677
OPA1,2.0,-3.076423034715445,-0.08584533062370532,0.021300369334673906,-0.012325028858021678,-0.055863213548038235,-0.10415323318787413,-9.87313232681057E-5,-0.029979632865268526,0.024679175201139245,0.01846248735640723
NUDCD2,1.0,-3.1053279784570886,-0.005405201562716349,-0.07822502787385507,-0.03573337222089051,0.003524804153114584,-0.07449346565701445,0.02976533768789746,0.029796591389809016,-0.012540205796158692,-0.014258428773665064
NDUFA8,1.0,-3.0764288814035403,0.1522984806697165,-0.3062947032316664,0.22030154917982755,-0.13405742766674641,-0.1462916894868832,0.13906685807617458,0.09145105999293213,-0.07199575929873488,-0.3042533724477732
TIPARP,2.0,-3.0996343557551187,-0.050879077488415206,-0.021609271905893304,0.0045023533730252,0.014832077737885823,-0.08170527904817819,0.019247022699901663,0.04192675006578584,-0.02151224374888938,0.02845470062172061
KDM8,1.0,-3.1065266626885233,-0.010579146544495372,-0.07420799310329095,-0.0225238593040139,0.0051105954771827845,-0.07355772552734408,0.07775265630041335,0.06598975552017161,-0.02608729147026878,-0.012448392373204652
NDUFA2,1.0,-3.0694664379590844,0.12866118991042483,-0.3223679612208312,0.2090872933234265,-0.1740367743996247,-0.14924569341173902,0.21379770802693576,0.13938216567753522,-0.09052906886727552,-0.34874793279420635
GNE,1.0,-3.1063109983223054,-0.0033260652518542514,-0.06377619851536467,-0.015876870538468358,0.028172048937402258,-0.09690744610407825,0.03256198527865729,0.04128989911154989,-0.009659238519314751,-0.0061195986199898775
DOK1,1.0,-3.0437548209435694,0.44540422054837997,0.4602864659073519,-0.38088496208140954,0.34372379848911744,0.3370078845602254,-0.01089917509245529,-0.011742950264162264,-0.22113250814071014,-0.007944680984077523
RPRD1B,1.0,-3.0551417809195853,-0.5644147026869565,-0.05412921671016964,0.19126188687272042,0.3547100763764383,0.23799996548460042,-0.3472018929513083,0.4060053318586356,-0.03445190991178755,0.07235330994060697
TLR1,1.0,-3.049740222109117,0.02566014499808477,0.3045990940449514,-0.10890568476113303,0.10444157819115582,-0.004631853950212973,0.12882445310014504,-0.03404534386521713,-0.0342664567752643,-0.12104647670120491
EMC1,2.0,-3.102849413859798,0.0029796138268359472,-0.08306554343960411,-0.03760148923515067,0.03095597985175048,-0.13594708996579047,0.07324036749351656,0.07591193706237476,0.01370150600897137,-0.024199539606551683
IRF8,1.0,-3.0294621676856566,-0.2968582509102711,0.6039728752666783,0.2891874654334128,0.07290591370218588,-0.2690393156100323,-0.16724070436078478,-0.23485927385410965,-0.22242460973271033,-0.06442002003192684
DCP2,1.0,-3.083462272827369,-0.24065278479944432,-0.3076403337294954,-0.035968064483697965,0.3897907387826137,0.12012510956216793,0.1129886571332032,-0.3087226945313811,0.03856675096374689,0.031581944664189746
CDK5,1.0,-2.9641659404692002,0.2272056214057225,0.4731927198789051,-0.04080647835156882,-0.25128854323298083,0.22184584121515646,-0.2523844085231461,-0.2865950075272252,0.009815992837662347,-0.06299248250647117
POU4F3,1.0,-3.0964162139454454,-0.06164852288788674,0.04944336915274179,0.06450611938201167,0.03393380677847856,-0.17638780952671992,-0.013109032949192672,-0.006225187153336588,-0.03291780170341736,0.04256373042049861
EFHC1,1.0,-3.107330863056521,-5.272546785788383E-4,-0.07928654877810296,-0.021748288546092082,0.0257067114407535,-0.09155601444475328,0.0401848249136719,0.046276726998390944,-0.019077339959743967,-0.010689184814498822
NXT1,3.0,-3.0661387649550234,-0.5083762712359848,-0.4361247382169863,-0.12974439046723257,0.3442576027933591,0.5238379545850306,-0.47244539415343834,0.0042851862261090445,0.029231906139498342,-0.4269179074122995
DERL1,1.0,-3.0624314216325184,-0.13296689837383388,-0.032453293465443685,-0.19017907618267574,-0.3065405438989876,0.14216651161049026,0.42947440221200617,0.14678589014559593,-0.14181412673421923,0.16548379270764685
EEA1,1.0,-3.0886961038847893,0.09759260747820635,-0.09031317223776707,-0.19741475905311306,-0.04871048974538432,-0.08695306131592707,-0.04743347050471691,0.06522128798718813,-0.09029476002196378,0.17489089581674488
VMA21,2.0,-3.106235585336205,-2.4879294924467E-4,-0.08385296376033476,-0.02714973650311055,0.01850019677139716,-0.0894419948215485,0.03177683537838758,0.03655607261429101,-0.019215922120877135,-0.018598547324910415
ST3GAL4,2.0,-3.094120434956871,0.014100457157921046,-0.12087365349778306,-0.07554087719324744,0.0761672942936655,-0.2990888417471984,0.05867826029258932,0.1287066098695054,0.034993710933213185,-0.09392988363710335
SPOP,1.0,-3.049825238054072,-0.2425129890202823,0.15470695504792667,-0.035231423247644514,-0.6194826325701089,0.36176995366751813,0.5999813734781129,0.11938545542579213,0.005764483990732742,-0.14208128426269453
PIGP,1.0,-3.1058360733399555,-0.00319764493156354,-0.09791089064051732,-0.024133584399600328,0.037246329405909925,-0.1127765676462892,0.047496842825211084,0.06359282772854485,-0.027198846236404187,-0.021033686730080957
ACTR1A,1.0,-2.9549760611937645,0.1604515925794175,-0.6034426184090458,-1.2412418555460794,-1.453960709902704,-0.05128004217883349,-1.4049836080839444,-0.5454845279355719,0.05074395398044262,-0.14298462307087867
CCT4,2.0,-3.0224314030164634,-0.0014744888890441629,-0.21829316474182756,-0.1454267443422254,-0.5682615820951492,0.057635688498193435,-0.3148551792122622,-0.17585743049642952,0.10191116346371501,-8.679316813179586E-4
CAND1,3.0,-3.0233000094607902,-0.5635691457371804,0.15805970582392587,-0.019075659839788272,-0.5708870503540772,0.48596656714301206,1.0359213885847691,0.6579474840607428,-0.2766382991132325,-0.12983206983761547
EPHB6,1.0,-3.0533292794435574,0.34509622294704334,0.24039546079899743,-0.3404877748470271,0.16429016261813756,0.1549375313047996,-0.008038311942234335,0.13253793406917505,0.2460144337486297,0.10457675492745781
CPOX,1.0,-3.1001084327354627,-0.04391957782657439,-0.07525061442343745,-0.016696100184319215,0.03954632529147002,-0.08227585016154919,0.006198228359832914,0.036614963299941725,-0.015176210035860793,-0.02070910670265567
SELPLG,1.0,-3.0788311444075664,0.14784948889593955,0.15085471138633627,-0.17133833473532706,0.18440366742991887,-0.060813920497966634,0.07919242126279748,0.09866293850482886,0.18505781930009316,-0.12600703209294573
CETN2,1.0,-2.9830769970378164,-0.5512665437889261,-0.20381180044452385,-0.28585570309556224,-1.1155525627531455,0.4010587506099705,-0.29402496746497053,0.0457372375064061,0.05871859097403226,-0.09768606288922724
RB1CC1,3.0,-3.0540958621977152,0.016425652829091503,-0.08532952850165389,-0.09966662480197769,-0.2771696365961916,0.07017960217961985,-0.06442780652472925,-0.17741553173005925,-0.009848828808606644,-0.07032632208648401
APCS,1.0,-3.0924576019449144,-0.05862489909406538,0.02549412198928068,-0.0031358879356335628,0.050848813539639395,-0.0815704598507624,-0.0036370862435812995,0.10122066716567348,0.004417542616543272,0.1240075387492907
FTSJ1,1.0,-3.1031748154551964,-0.03754200563631648,-0.08908399412981612,-0.01574884462115186,0.06448179442233326,-0.08508789681589196,0.06302225980948935,-0.03233030181476145,-0.0062587057745970105,0.022283353479648705
DLL3,1.0,-3.0907837814482266,-0.02679070725563288,0.03214581955046019,-0.008503790378127528,-0.01716113659977636,-0.07345160339599621,0.08305760576944564,0.05577656314884366,0.05667607989606184,0.04291616710606263
TOR1B,1.0,-3.1016930879394526,0.0021324747811841613,-0.08571225578283184,-0.03477645878555706,-5.2052423300785824E-5,-0.08235542982862386,0.06189134789338333,0.06576391684871508,-0.020664561469127925,-0.013292567202683896
VPS18,4.0,-3.0673233597731193,0.09812884586227752,-0.27481592109330794,-0.4675948325490226,-0.2944155253683401,-0.24452294464122068,-0.27505606940688687,0.030595252457912024,-0.2382386670629289,0.4882406882562402
THG1L,4.0,-3.10571360381518,-0.004810326419746514,-0.08921757245981952,-0.023413845873533092,0.020657502517102976,-0.08622217552919088,0.04762217717178203,0.017862055262616378,-0.012127783717535468,0.0012860352582657222
GLRX3,2.0,-3.093092150336882,-0.06601349702202602,-0.032412711538703703,0.004103100915799447,-0.009236723721136807,-0.1304384503965918,0.10586048381188534,0.08269473396826216,0.002465504920512617,0.0014940021427263443
KAT8,1.0,-3.0803548761074047,-0.20955202542460752,0.12065124776199505,0.11451242573670405,-0.06352314876161591,-0.09429560698936652,-0.018157341362142386,0.048935250858258714,0.014316334689414768,0.16062250999192057
PAPOLA,2.0,-3.0189321446959254,-0.9745596880250423,-0.5802558952593705,-0.008563692062550362,0.8621195989046847,0.9604981126089105,-0.624018467419003,0.33419573273949393,0.044702618863552986,-0.4224565196521393
TMEM204,1.0,-3.1060505785961188,0.014845290210650347,-0.05601484255387858,-0.0339749049617931,0.03708757707828648,-0.07094915247125637,0.0398189557381157,0.04218017221708275,-0.011451337346549337,-0.015614517669074613
NUS1,2.0,-3.1008335703612375,0.010930326864316383,-0.07374556807039155,-0.055681106009956925,0.03316979142658543,-0.10639713201462829,0.03603479117282687,0.06300148351070167,0.04231422259468915,-0.025770028365863885
C2CD5,1.0,-3.0769601933236475,0.14832860228389055,-0.12932886811609834,-0.26049070521671486,-0.09946884893086312,-0.02889421523208747,-0.1504165144129439,0.046150613584597315,0.08277513233159067,0.10782863017370783
MRPS7,1.0,-3.0951574337072705,-0.019257500575338232,-0.22120368295607798,-0.05108616696847583,0.10216534545470085,-0.3360793577065631,0.1871343320250117,0.14603385271104782,-0.11205422318983875,-0.08798816067014002
TREH,1.0,-3.1065282744485505,-0.006465464810912663,-0.08150391076883494,-0.020678029789675166,0.024937953833654186,-0.09439329910950933,0.04246299375486811,0.0536939699772671,-0.020914270351748677,-0.006833676426398204
DDX6,3.0,-3.087844268307239,-0.19460118682683877,-0.21035899942999797,-0.022631166553514215,0.21169989844054424,0.11663760625081405,-0.0129414759484344,-0.01832672811660463,0.012348264547225173,-0.09281903310284323
AP3B1,1.0,-3.0806459440127933,0.041341683127368654,-0.10068077029440507,-0.04390847844554939,-0.05921376585376823,-0.03985406416760102,-0.13225235367436902,0.07474864365264727,-0.06866625156476311,0.16767756576444054
MIPEP,1.0,-3.099866331332027,-0.012896708571453131,-0.03981597272704831,3.880262170996679E-4,0.04170013623391947,-0.13359499787874918,0.0233075034122584,0.037910080632924545,0.010376530414858328,-0.01481003736801525
FAM3C,1.0,-3.1007533423455533,0.03463111729543728,-0.02274448379064158,-0.03949509908171647,0.0438546736621415,-0.05932184946493977,0.02620809164692427,0.02785977234844232,-0.054437186534654056,0.00530254265438042
PTEN,2.0,-2.927300809633575,0.27625837633755423,0.6834274947887162,-0.35025969637531906,-0.44490408540962645,0.9254776484769848,0.5215922304524635,-0.031595279275508134,0.2317098504225592,0.019602500341487156
TPCN1,1.0,-3.1048720981371196,0.018419299990543817,-0.06950394689942097,-0.010687521353214637,0.018210253615584274,-0.0704090194083548,0.03219301678064618,0.028657194533813473,-0.007909318326695525,-0.012975182374149533
XPO1,3.0,-2.932868461065204,-0.8244603140372759,-0.11723273204801271,-0.39688377071603026,-0.5462244568806061,0.8783641442010222,-0.9157285966467293,-0.41852418425190996,0.2958725225044165,-0.450623707473418
PA2G4,2.0,-3.0728000368426764,-0.20530709985338874,0.04027366169039143,0.056709001638344414,0.060317260902227686,-0.012124741110759254,-0.007879141126746191,-0.07517794962794982,0.019427232184766198,0.059806671136327295
PRKDC,1.0,-2.9909141326910054,-0.5559598278270242,0.4555257991970898,0.1341151988951857,-0.29947495911743155,0.23480393437167849,0.14266207618952903,-0.11019025427429452,-0.035372423356208396,0.28364811184892197
EI24,1.0,-3.101276806167806,-0.002627763533839409,-0.038292085302792676,-0.0199349302028129,-0.0013925494470830666,-0.055090961471499535,0.031971557974958716,0.027777689878049572,0.011419335487711211,-0.006161656772457724
ORC2,1.0,-3.068937310855007,-0.3124797052450656,-0.00565031663482559,-0.01458104071214089,-0.30767554645817763,0.13944226809529492,0.10360843155561925,0.2457727977152995,-0.030597681738414702,0.18359984582222771
UGP2,1.0,-3.1037807682437104,-0.02963100038621418,-0.06884057804012356,-0.005941369817514858,0.05465828090087743,-0.10460176414066184,0.042964082328697376,-0.015545592898208758,-0.01591678788776846,0.015826678931767264
GNPTG,1.0,-3.107330863056521,-5.272546786001922E-4,-0.0792865487782481,-0.021748288546173743,0.02570671144077581,-0.09155601444489568,0.04018482491359766,0.04627672699843414,-0.01907733995970543,-0.010689184814013009
DPM2,2.0,-3.105514249230238,-0.007541752730033067,-0.10249871051751637,-0.02426068962283671,0.04364612500631709,-0.10835035559952447,0.04377912139620026,0.06782322689695797,-0.02771791841943777,-0.02582639034288771
MLST8,2.0,-3.0247788670784193,-0.045166282709299656,0.06727137571868577,-0.019718377897070323,-0.3013602289037379,0.17398880753033966,-0.16750727381234776,-0.3645596106106736,0.1251949851895926,-0.11200241207993462
YWHAE,1.0,-2.8465950171295002,0.1083265339234986,0.12281879083778945,-0.5133715404368769,-1.2084790294652665,0.6877394579938471,-0.6896771138525604,-0.7695930336643938,0.5918131706197015,-0.34630691888585563
WSB2,2.0,-3.0865979543641626,-0.15755151035726309,-0.030330755597613043,-0.0374051836951391,-0.1860201362209725,0.1155074458229023,0.41841665650507553,0.3285416668550917,-0.11871279991658192,-0.06429893102915998
CSNK2A1,2.0,-2.900897757507442,-0.40392237047237695,0.21078469544955025,0.23657912446255192,-0.4304940992740501,0.6026264411151593,-0.22566586317149415,-0.6293996001267242,0.43761001737503014,0.287174632265213
SNX3,1.0,-3.0942703017124655,0.041712372347995595,-0.05601330218857892,-0.08024365638409205,-0.005580247992275079,-0.04441764733243574,0.04349196505356691,0.06582068485133737,-0.042885312966940536,0.06941201740156712
DFFA,1.0,-3.087645342543174,-0.07758669981142469,-0.026056998215368714,-0.040421866928950966,-0.044858128826891636,-0.0074234436830195516,0.004492978670518613,-0.033897512394275894,0.025384646273713354,-0.06895615337111186
TFAM,1.0,-3.095858361013626,-0.059873169389392945,0.017649448667958513,0.05035983478832636,0.03481172801884179,-0.1429982440067856,-0.023134215397725113,-0.00394291368754545,-0.0072212479449078335,0.02063110984737268
PRPF4B,1.0,-3.0775965483808028,-0.3083555904691222,-0.16175309659350723,-0.007328756969972164,0.24206418630877505,0.26190842501434886,-0.18947148812469958,0.11852940121573137,0.008325762999534475,-0.18037423548819317
HSD17B10,1.0,-3.0940441236134477,0.008229570207551115,-0.06491443490884263,-0.030898291341638264,-0.023154789572796743,-0.07755822662521393,0.07392479950081307,-0.012970286869483693,0.0030734772351557315,-0.07282823613302028
QKI,1.0,-3.080909688259603,-0.19964445567569553,0.03346945094622746,0.09589030045841289,0.1559135033382784,-0.05980451463739586,-0.10995066571521928,0.01299958415151826,-0.01224905441397989,-0.02472047006262487
APAF1,2.0,-3.0588165608557207,-0.02703084958595897,0.1515025087108819,-0.016015094176455684,-0.12376470023258021,0.08682503343731228,0.1486958756665938,-0.17303485018281423,0.07601315502418905,-0.1568390498368255
PTPN6,1.0,-2.9026337730915164,0.8341898291416814,1.314719453670785,-0.5846120053724428,0.7349982804551561,0.4636854866663368,-0.19085773992002442,-0.37813920859309663,-1.207892247399813,-0.14761626111709883
RPL10,1.0,-3.0262647136006064,-0.5191846856066878,-0.542020635582059,-0.14444094530667884,0.6730616053457016,0.3241154774728726,0.629211218392578,-1.3564718700918823,0.28370863503948474,0.5179675165233073
DPH7,2.0,-3.106236351467224,-0.012119187591471327,-0.10141795314623418,-0.029805642511692838,0.047888401973439076,-0.07841812558494048,0.07152750069660123,-0.015902134735074316,-0.004313052321012932,0.0178135650307086
DDIT4,1.0,-3.0782559567598806,-0.02403134494202076,0.06591594036454858,-0.0065688658679364026,-0.1014210575115646,-0.0026652591361307054,-0.06001380937028043,-0.09964256570333306,0.08986298334778682,-0.0026643010424164913
RAB14,2.0,-3.064453103025931,0.2333366383402453,-0.17841620076453646,-0.41582452512145585,-0.18703901368527245,-0.09080583258105575,-0.24934895557720396,0.057214985507167485,-0.01713597573308014,0.2947071164714445
DCK,1.0,-3.102384788684041,-0.04113373573841287,-0.03883131031520192,-2.6854224875806393E-4,0.0051614205419040615,-0.07880947355527902,0.03077409759233164,0.03823608779874162,-0.015003963210569161,0.023252101961897045
